Date,Financials,Consumer Staples,Industrials,Basic Materials,Consumer Discretionary,Energy,Health Care,Utilities,Telecommunications,Technology,Real Estate
2019-10-17,18.920314439972397,22.77397611094274,27.21775291195302,19.156625004243782,20.83167816956386,30.094407767730477,26.168879555311406,45.19321816609707,18.967218794763404,8.521110435000029,38.28017052687351
2019-10-24,18.87950521654545,22.471368164314892,27.154267110131123,19.322721971919663,20.197623553464,30.094407767730477,25.71308467568681,45.19321816609707,18.680387685367148,8.662539653999985,37.51313820786038
2019-10-31,20.00622473103722,23.40299022222445,26.811915682942335,19.794553043101356,20.7254162025681,30.094407767730477,26.087993301930574,45.19321816609707,18.55638515584884,8.750932916000037,38.67383494060661
2019-11-07,18.88343421519728,22.862657684892504,23.627713308201663,20.345924843503976,20.94893224860609,30.094407767730477,25.181131931221923,18.36815432999997,17.4903633221006,8.79512954699997,36.67201571947356
2019-11-14,18.764064155398554,23.534392611181193,23.371854043744957,25.554264034635224,21.97879643849757,55.21578476115202,25.042942881726805,18.525147101999973,17.431102064750537,8.397359869000043,36.76166419938244
2019-11-21,19.29946028270746,23.48584102957971,23.70629250410169,25.820437430019172,21.343443835759505,55.07468339980604,24.627072283472568,18.776335538000033,17.933309192106268,8.185216041000032,33.69974687543633
2019-11-28,19.845551005319205,23.617899180971296,24.346245650617323,26.011788964884015,21.65181122424882,54.1801980796305,24.382953294408054,18.981525494000014,18.05919925592884,8.061465473999997,34.15700193622952
2019-12-05,19.35953717108557,22.563202795487243,24.173152314246362,25.28787853738268,21.37993107958435,53.0439915304775,24.312752366548718,18.85477073200001,17.044126408756725,7.690213774999977,33.88807728239263
2019-12-12,19.52992932358547,22.539207020122607,24.986180949276708,25.097844617730793,21.4431579544436,53.257687109728614,24.330558451024054,18.981525494000003,17.223058354685875,7.743249732000006,33.33274004355448
2019-12-19,19.708720522138872,22.72403263662697,25.645610689597607,25.273351177773748,21.709885163343518,53.14753073647238,24.605482482820385,18.759704660999958,17.795116381688278,7.425033989000029,32.97951627286194
2019-12-26,20.784117473250532,23.88179391048686,26.48580240810345,26.00875640375419,22.32398459880387,56.30177868790682,25.098902865692235,19.01321418400001,18.695226481300555,7.8935182770000205,33.59742310861359
2020-01-02,20.653304849845863,23.564105283388766,26.580768542803114,26.380028297773947,22.909919551322407,59.56073358104255,25.96180931416874,19.29841239700002,18.573881033814295,7.937714908000031,34.11984538322865
2020-01-09,20.63708558080953,23.499336217413095,27.137157602385653,26.457500765480173,23.780257090283477,60.02743849788646,25.913574160449528,19.932186203000004,18.787347078085162,8.043786822000005,34.205175126490566
2020-01-16,20.64081150275389,23.561858552870497,27.06169847202909,26.166503821312073,23.478905824309372,58.594432533185,25.497462423339005,19.710365371000005,18.37904600115924,8.308966606999991,33.803208546650204
2020-01-23,20.827221864040894,23.97323382318696,27.557639335132997,26.57455931093582,24.10897808402761,59.31862310705236,26.003340205484772,20.18569572499997,18.43816353757529,8.247091323999987,33.70723423742196
2020-01-30,20.65244918331961,23.582826757848018,27.95202390516744,26.168232512622495,24.12327374846166,59.635857892011806,26.378712990705527,20.185695724999967,17.69190142546053,8.211734018999968,33.624125223930804
2020-02-06,20.380956799051148,23.226512338630382,27.334792014959202,25.383524689335626,23.68606978168488,58.58139282136723,26.130182914187728,20.05894096399999,17.344804476356035,8.202894693000042,33.74367217366019
2020-02-13,19.553952803731196,23.335566720633953,26.54847320687981,24.932068123855323,23.537315546567754,56.7581686090661,26.478987819699345,20.24907310600002,16.6388114283188,8.556467739999963,33.830200236466304
2020-02-20,17.803909599750643,22.922944690055527,24.960691450120912,24.27731359504778,23.27371443294706,50.85254142041578,26.389625712270206,19.583610609000022,16.156761932185656,8.379681216999977,32.87487829629642
2020-02-27,14.351981582091891,23.04264851161518,24.269177703594302,24.777602150850214,23.476224970700528,51.105098376615395,27.217037493237612,20.122318345000007,14.948222505074085,9.564150923999955,33.44806395508391
2020-03-05,13.678109557011972,22.12894070326048,22.70638274179099,23.971837498886167,21.873440663792525,49.18306903598503,26.539002014362904,19.773742751000036,13.87077094957612,9.723258795999989,32.60478235296299
2020-03-12,13.277448244810616,22.157933380789807,21.746721848127677,23.657026491957616,21.872892136376034,49.096586519103056,25.518628888333513,19.773742751000036,14.149708647405555,9.723258795999989,31.65490647437184
2020-03-19,11.088342012950195,20.99620816392302,17.320358666499438,25.633706162300307,18.045865115985816,46.18818570731204,22.377358190348183,19.773742751000036,13.299666180940475,9.723258795999989,29.22929703927179
2020-03-26,10.812847674616373,21.66847348101791,17.19555918317232,25.541282246435316,17.19417137786956,46.244095724722925,20.16423171880893,19.773742751000036,13.900511701765975,10.114509676208112,30.243667287969906
2020-04-02,11.007875834987276,26.341958888005546,16.700323255244292,25.968955572246767,16.54869279661953,46.15640016505493,19.71938061615761,19.773742751000036,14.72708537019717,10.666492605563445,29.853786142822404
2020-04-09,11.478143113996115,28.577844018750337,18.31941822070912,29.340621754000168,18.2815836439469,46.32504952126583,22.91571223213466,19.773742751000036,15.932983901360153,11.889159023752034,29.72877724178629
2020-04-16,11.881129348162588,30.349240257566255,18.185369129894994,30.34479557134136,18.024492661872635,19.292056108541306,23.425823091938966,19.773742751000036,16.5222696580115,12.02946247705135,30.03695788697506
2020-04-23,11.177258030169584,29.435309135540468,17.40765478005841,28.9556710991175,17.355630136842777,18.939652259258008,22.248718095442943,19.773742751000036,16.10488642331288,13.646864685583,29.54973498088668
2020-04-30,11.036908962070783,29.593546695874238,17.477591979185537,28.270624423441216,18.122258302633558,19.212639033927434,22.25272783375315,19.773742751000036,16.069990087812847,13.830287599279755,29.31171245183236
2020-05-07,12.167037489038302,30.174876788361374,17.682933822678798,30.412742034988835,19.10595982198683,20.21740131558864,24.20957030603127,19.773742751000036,16.064125119006526,14.295743152837849,30.392217927280836
2020-05-14,11.210372173782941,26.072545581331497,15.359010785225546,26.389422779218314,17.68581468885059,19.739985785483473,23.59077221486003,19.773742751000036,15.554732528183479,12.772092650751926,28.688586579259397
2020-05-21,11.301990595847853,27.438034258869582,15.18155306147276,27.61813501018801,16.99369854001919,20.393997141596586,23.66133095265689,19.773742751000036,16.597078724822843,13.41498559836626,28.284131464549862
2020-06-04,12.113657715609259,28.82812537693672,15.312604876961716,28.379291569870784,18.019038982432587,19.71178749991268,23.816347263570638,19.773742751000036,17.55285063059074,14.215857025742691,28.92249390267392
2020-06-11,12.113657715609259,28.82812537693672,15.312604876961716,28.379291569870784,18.019038982432587,19.63176445054425,23.816347263570638,19.773742751000036,17.55285063059074,14.215857025742691,28.92249390267392
2020-06-18,12.652116275411252,30.594295551831525,15.817295471861923,31.234911058233994,18.370544567233082,19.521271539784784,25.044961546373273,19.773742751000036,17.53633544825628,14.183497207309198,29.321856841223116
