Date,.DFMGI,.EGX30,.FTFADGI,.MSX30,.QSI,.SPX,.TASI,FR MENA
2020-09-18,13.147022021066036,11.262902540483083,7.095599793731397,11.001044692613295,5.834033005734877,3.060960302559681,4.5974280453094405,6.528036455395619
2020-09-25,13.593993484956677,11.466342086213606,7.198502618512748,11.114238017198344,5.983311524410495,3.122357378732814,4.70970090323024,6.65446994895198
2020-10-02,13.45899958673241,11.23755107777701,7.118579346508988,11.147452425188664,5.881084506273616,3.0432783046509684,4.663721682431762,6.475532926438441
2020-10-09,13.681528495986143,10.859332916436403,7.002489146513895,11.077371600295361,5.775216910432989,2.8413108638679554,4.500491438404945,6.29116901993649
2020-10-16,13.989920136259293,10.889994532022572,6.96119908308131,11.125520732491864,5.7412315065517046,2.851001509900634,4.455826741772965,6.244862548642485
2020-10-23,12.50958228564639,11.128468280310585,6.840205396200415,11.120937116096583,5.643432498678797,2.7746427166493115,4.440456752527309,6.103835091418336
2020-10-30,12.45280370946722,11.601500214320605,6.507108094689847,10.808849008699548,5.633452523940918,2.9994697849018848,4.7930166395369875,6.272568888102832
2020-11-06,12.690409770728346,11.482892286947738,6.412519723081284,10.63138258267612,5.4992630728175005,2.7873513491674413,4.541435835408208,6.122670206502782
2020-11-13,11.078617688783432,11.155366964341653,6.1379347065217535,10.271178171352272,5.226741306295501,2.664206099185577,4.237159850650786,6.446476475143029
2020-11-20,10.949271679970225,11.851378382490934,6.129835703280814,10.302964992196491,5.372988853785632,2.7778959522331554,4.220612442245058,5.388246766876251
2020-11-27,10.443395231469099,11.761696916379513,6.034978420729413,10.188709495234733,5.239715140977197,2.690516639036499,4.128685382954029,5.292103776767696
2020-12-04,10.3164207035557,11.619687302042893,5.916041833514179,9.93064587050567,5.018217291083537,2.5160297063932178,4.010521716939088,5.150456690157221
2020-12-11,9.882342871332888,11.733509222203987,5.805223798513304,10.051990303416291,5.102238428405074,2.6407493672871007,4.118272162773293,5.1915289695648505
2020-12-18,9.823544165485385,11.442637138952321,5.705346666640054,10.000765252998594,5.010648173406196,2.4715317498393676,4.016972121681537,5.0695604448902785
2020-12-24,9.903367638997523,11.642116805022813,5.726083493911348,10.09528538951231,4.992560156924154,2.4937945504146897,4.03971702928207,5.086745806929847
2020-12-31,10.057326472385268,11.508076805754968,5.868424101966729,9.946824423667893,5.065732944780692,2.4637177197836975,4.061426979647742,5.11755567601268
2021-01-08,9.293394382955004,11.236636978573916,5.5017213974537915,9.622867014028229,4.738847343880801,2.2145738546964235,3.852225249994545,4.865563238992715
2021-01-15,8.998024465291792,10.690268100234213,5.366338650506597,9.739948358689986,4.547627781954803,2.284172414772478,3.760882643271104,4.731501020279103
2021-01-22,8.899109791306607,10.479511856303501,4.9926131795395925,9.486421436202283,4.642474835492273,2.2136577167723273,3.771001802830269,4.685083203323327
2021-01-29,8.681276175990163,10.562750657440736,4.9704946881091026,9.882237543342418,4.585439916353209,2.376659220482998,3.7870845769930073,4.6537144213603465
2021-02-05,8.442593266186167,9.563898079490954,4.839409533447472,9.689072048857136,4.58021635189024,2.1911694180639327,3.4972768353249384,3.936657651713692
2021-02-12,8.405206790496994,9.59133973403664,4.830482884886525,9.780877899226287,4.594380609684728,2.1135437455702064,3.321670558317794,3.7997100168190245
2021-02-19,6.6138558985468725,9.61115456504614,4.793260637912598,9.662227345475038,4.349660287887856,1.9948750352356817,3.070219615231272,3.498921580784745
2021-02-26,6.664627042337701,9.31200652971916,4.684371345097466,9.485721110847296,4.144370968572959,1.9951486458037833,2.825252608888309,3.277456687214602
2021-03-05,6.411087428782161,9.141679052619532,4.494165168132943,9.23540696024643,4.120100116092088,1.8807370760289353,2.684521976524522,3.179665068581339
2021-03-12,6.297277388567368,8.97123094855766,4.486258457283716,9.231576908741403,3.8465185121843195,1.7200156813432945,2.435166412823955,2.947882110398881
