Ticker,Name,Industry,Mkt Cap,Last Price,Avg 3M Volume,1Wk,1Mo,3Mo,YTD,P/B,DY,P/E LTM,P/E NTM,P/E FY1
4262,LUMI,Consumer Discretionary,1.2724558878405001,88.6,5.4317717401928105,-2.90827740492171,5.98290598290592,-19.4805194805196,-13.2000000007771,4.45226860758678,,30.8095310775172,15.8211807346341,17.0489540922334
HUMANSOFT,HUMAN SOFT HLD,Consumer Discretionary,1.13891155142699,2689.0,2.20067668866725,-2.88605697151425,-3.82331106161842,-9.20788444292373,-10.7571467854688,3.7560942329936,12.8650456696256,8.45571437895699,8.43637782814355,8.2705065712999
4050,SAUDI AUTOMOTI,Consumer Discretionary,1.03736872967642,55.9,4.16069691877654,-2.4561403508772,-5.89038109490841,-20.6839124826495,-11.7168177969734,4.38679253705726,1.92702993309352,37.7512221618685,106.319668569439,129.730307595405
4192,ALSAIF GALLERY,Consumer Discretionary,0.875979529825684,9.38,2.13542804256075,-1.57232704402513,-8.47953216374271,-18.4895833333334,6.58342792188567,7.57656305412014,4.25985090521832,41.6759131862767,NaN,NaN
ALG,ALI ALGHANIM,Consumer Discretionary,0.915978994748687,1014.0,2.11794508800235,-0.686947988223752,-3.25047801147227,-12.1659350745609,-1.10350075994301,3.64005399451792,6.91699604743083,9.62709284627093,NaN,NaN
TAALEEM,TAALEEM HOLDIN,Consumer Discretionary,1.0129615510293,3.68,0.7023118073870079,-2.10526315789473,-1.58730158730161,-1.58730158730156,-4.37017994936384,2.15823755124589,2.95698924731183,34.4635908838244,24.3914500202206,26.5692580577403
JAZEERA,JAZEERA AIRWAY,Consumer Discretionary,0.647248768713918,900.0,2.86353799680584,2.96803652968036,-13.3525456292027,-23.8818565400844,-35.0611951040308,8.77621664980876,3.10421286031042,178.260869565218,36.8055267868368,69.3642620213462
4292,ATAA EDUC,Consumer Discretionary,0.677559514366438,61.1,2.8964969049417304,3.24786324786326,-3.51437699680512,-19.6808510638298,-14.6336897593377,3.2387943558042,1.82119205298013,35.876996548918,24.8286216320134,29.7653782131876
4261,THEEB,Consumer Discretionary,0.75987525987526,67.1,1.6060781243058302,-2.50000000000001,1.99999999999996,-1.9477658904972,2.08610251504357,3.78845830345297,2.44343891402715,20.3267611161017,NaN,16.2491336798614
MERS,AL MEERA CONSM,Consumer Discretionary,0.813938811908355,14.39,1.10579809809302,-2.7027027027027,12.8526645768025,15.812979183806,11.193897340792,1.77524098967845,5.90277777777778,15.7165777152025,13.7161672187053,14.1195839016084
4040,PUBLIC TRANSPO,Consumer Discretionary,0.588384242230396,17.58,1.76203590267597,-1.11982082866742,-1.23042505592836,-13.5161606268364,-14.8505303753216,2.55205262488584,0.0,,NaN,NaN
4290,ALKHALEEJ TRNG,Consumer Discretionary,0.560464310464311,31.55,2.1363829060968196,0.465838509316763,-0.76687116564419,-8.48656294200849,25.8754863798781,4.03651555499656,0.0,91.645655684297,NaN,NaN
6014,ALAMAR,Consumer Discretionary,0.532184551415321,79.0,5.0320238156589205,1.82054616384915,-2.12499999999998,-15.5331959241734,-17.9137843477024,6.94662565126,2.68199233716475,73.7857856348593,22.498251400022,29.701021128259
6002,HERFY FOODS,Consumer Discretionary,0.494780105549336,28.65,1.5143085839738202,-1.03448275862068,-3.69127516778528,-16.6908563134978,-11.419753086807,1.79540619836886,0.0,85.7381848598913,40.4087033041617,48.2781482835277
4012,ALASEEL,Consumer Discretionary,0.495762034223573,4.63,1.57177548921172,1.08695652173914,-5.87044534412957,-6.25000000000001,1.28852805028641,3.18133393023824,4.03225806451613,20.850147968792,NaN,NaN
