Ticker,Name,Industry,Mkt Cap,Last Price,Avg 3M Volume,1Wk,1Mo,3Mo,YTD,P/B,DY,P/E LTM,P/E NTM,P/E FY1
2170,ALUJAIN CORP,Basic Materials,0.732245855322778,40.2,4.34503889999556,-1.73267326732671,-0.873907615480629,-2.69607843137258,-1.61090458612318,0.911814315461942,0.0,,13.8572978629777,11.7331267049721
ESRS,EZZ STEEL,Basic Materials,0.955463010448996,85.5,1.97375422487269,8.28025477707008,8.28025477707013,39.1162029459903,-7.60869565153499,-10.8430719879659,,,1.90554852587669,1.58248921403114
1304,ALYAMAMAH STEE,Basic Materials,0.487446025907564,36.35,3.27627011121477,0.840336134453778,4.49927431059505,-0.689655172413839,45.5133387220945,3.16271083680513,,,NaN,NaN
2200,ARABIAN PIPE,Basic Materials,0.483501252732022,186.2,3.7380851215069497,3.65714285714287,6.45539906103287,15.1015228426396,42.1630094014958,6.30058004237435,,10.4498505106832,11.9075276433528,12.3789519459565
SID,SONASID,Basic Materials,0.32619210770285,830.0,0.213776721555739,2.15384615384615,-3.48837209302326,13.3879781420766,25.7575757594801,1.78451228568065,3.6144578313253,49.7144712237067,34.428882000055,39.3694592320363
2001,CHEMANOL,Basic Materials,0.269314443131297,15.24,1.57173637596813,5.04908835904625,-6.95652173913047,-11.5702479338843,-25.8415841596334,0.994421036864688,,,51.3742971650677,-41.4836776277485
1301,UNITED WIRE,Basic Materials,0.212182952182952,28.1,1.28886801131399,-1.90311418685118,-5.49999999999997,-15.2466367713004,-5.18394648875971,2.10585537564089,7.93650793650794,38.1314897509012,NaN,NaN
1210,BCI,Basic Materials,0.222459885921424,30.35,0.522557323737172,0.66334991708128,-3.95569620253161,-10.735294117647,-8.58433734951489,1.40862042790938,3.29489291598023,85.8848831286434,NaN,NaN
CMT,MINIERE TOUISS,Basic Materials,0.21939651033899,1300.0,0.156502497395355,-6.36297903109182,-17.7777777777778,1.96850393700791,18.8073394501625,2.97724838301272,4.63320463320463,13.7247337719596,7.2972581005899,7.43803787187963
2210,NAMA CHEMS CO,Basic Materials,0.173024148408764,27.6,0.526703691116146,-2.12765957446808,-3.15789473684212,-15.2073732718894,-14.0186915873619,3.17641877809104,,,NaN,NaN
2220,NATL METAL,Basic Materials,0.151722373260835,16.1,0.901691888577902,-0.495049504950518,-1.34969325153379,-15.1003167898628,-19.0332326276067,2.0557923388015,,,NaN,NaN
ICF,IND CHIMUE FLU,Basic Materials,0.0452153110047847,67.49,0.00719032245904016,0.148367952522221,0.746268656716409,3.84615384615377,-5.46218487122615,1.31979529067234,3.7037037037037,19.3632780451982,NaN,NaN
STPAP,SOTIPAPIER,Basic Materials,0.0419839569282297,4.67,0.0114322354646948,-2.30125523012554,5.89569160997732,-0.426439232409326,-9.62564492819534,1.77407467814742,10.0642398286938,48.9107666527021,NaN,NaN
