Date,Instrument,CF_NAME,1 Week Total Return,Company Market Cap,Return
2023-08-03,4040.SE,,-0.789177001297825,586917084.622772,-0.00789177001297825
2023-08-10,4040.SE,,1.363636363621,594539831.502612,0.01363636363621
2023-08-17,4040.SE,,1.34529147965408,602634526.158605,0.0134529147965408
2023-08-24,4040.SE,,-2.21238938046455,589113397.664872,-0.0221238938046455
2023-08-31,4040.SE,,1.69683257915252,599253432.875617,0.0169683257915252
2023-09-07,4040.SE,,-3.33704115617234,579225211.293892,-0.0333704115617234
2023-09-14,4040.SE,,-0.115074798143167,578589521.397147,-0.00115074798143167
2023-09-21,4040.SE,,5.99078340965193,613235215.698821,0.0599078340965193
2023-09-28,4040.SE,,-3.91304347845564,589286190.438098,-0.0391304347845564
2023-10-05,4040.SE,,-2.82805429719314,572590321.290495,-0.028280542971931402
2023-10-12,4040.SE,,-5.4714784633079,541506615.450277,-0.054714784633079
2023-10-19,4040.SE,,-0.246305417856596,539884824.570758,-0.00246305417856596
2023-10-26,4040.SE,,-1.60493827156952,531120884.979342,-0.0160493827156952
2023-11-02,4040.SE,,-0.376411543636834,529135789.305326,-0.00376411543636834
2023-11-09,4040.SE,,2.77078085689269,543883971.419431,0.0277078085689269
2023-11-16,4040.SE,,5.63725490357472,575034688.867542,0.056372549035747205
2023-11-23,4040.SE,,2.78422273848833,590587921.610452,0.0278422273848833
2023-11-30,4040.SE,,4.96613995550938,619768619.715306,0.0496613995550938
2023-12-07,4040.SE,,6.88172042955668,662560656.961553,0.0688172042955668
2023-12-14,4040.SE,,-1.00603621790063,655790147.152911,-0.0100603621790063
2023-12-21,4040.SE,,0.813008129676862,661139399.109594,0.00813008129676862
2023-12-28,4040.SE,,3.12500000026159,682036375.273348,0.0312500000026159
2024-01-04,4040.SE,,-4.00782013669031,654631752.973175,-0.040078201366903106
2024-01-11,4040.SE,,4.78615071283746,685981707.154476,0.0478615071283746
2024-01-18,4040.SE,,0.097181730158158,686575123.316891,0.00097181730158158
2024-01-25,4040.SE,,2.52427184541331,704000000.0,0.025242718454133103
2024-02-01,4040.SE,,-5.4924242427517,665333333.333333,-0.054924242427517006
2024-02-08,4040.SE,,0.901803606923157,671315431.588491,0.00901803606923157
2024-02-15,4040.SE,,0.496524329824721,674630686.363394,0.00496524329824721
2024-02-21,4040.SE,,0.296442687747045,677515819.827517,0.00296442687747045
2024-02-29,4040.SE,,2.26600985221674,691963095.301584,0.022660098522167396
2024-03-07,4040.SE,,1.44508670520227,701906412.478336,0.0144508670520227
2024-03-14,4040.SE,,-1.0446343779677,694611097.778844,-0.010446343779677
2024-03-21,4040.SE,,0.38387715930901,697296144.205642,0.0038387715930901
2024-03-28,4040.SE,,-3.44168260038242,673225617.234576,-0.0344168260038242
2024-04-04,4040.SE,,-1.18811881188117,665191425.829157,-0.011881188118811701
2024-04-04,4040.SE,,0.0,665191425.829157,0.0
2024-04-18,4040.SE,,8.51703406813629,721788275.439205,0.08517034068136291
2024-04-25,4040.SE,,-6.09418282548477,677909612.051726,-0.0609418282548477
2024-05-02,4040.SE,,-0.393313667649964,675243300.893214,-0.00393313667649964
2024-05-09,4040.SE,,0.987166831194464,681927261.09215,0.00987166831194464
2024-05-16,4040.SE,,-10.2639296187683,611951043.916487,-0.102639296187683
2024-05-23,4040.SE,,-2.50544662309367,596618937.151694,-0.0250544662309367
2024-05-30,4040.SE,,-1.78770949720669,585921877.083055,-0.0178770949720669
2024-06-06,4040.SE,,-0.796359499431154,581271331.058021,-0.00796359499431154
2024-06-13,4040.SE,,2.40825688073394,595222225.184632,0.024082568807339402
2024-06-13,4040.SE,,0.0,595222225.184632,0.0
2022-06-30,4290.SE,ALKHALEEJ TRNG,-0.138888888860389,249127108.931474,-0.00138888888860389
2022-07-06,4290.SE,,-2.08623087643954,243799781.56051,-0.0208623087643954
2022-07-14,4290.SE,,0.852272727587833,245884170.707016,0.00852272727587833
2022-07-21,4290.SE,,5.63380281574868,259481037.924151,0.05633802815748681
2022-07-28,4290.SE,,2.00000000028653,264790457.425848,0.0200000000028653
2022-08-04,4290.SE,,5.22875816971442,278620873.269435,0.0522875816971442
2022-08-11,4290.SE,,2.73291925333212,286235356.762513,0.027329192533321202
2022-08-18,4290.SE,,1.20918984362575,289735055.252296,0.012091898436257499
2022-08-25,4290.SE,,-2.62843488630773,282082002.129925,-0.0262843488630773
2022-09-01,4290.SE,,-2.45398773179593,275123119.925462,-0.024539877317959303
2022-09-08,4290.SE,,-5.91194968525366,258734002.075406,-0.0591194968525366
2022-09-15,4290.SE,,3.07486630936722,266817516.305071,0.0307486630936722
2022-09-21,4290.SE,,-7.39299610889437,246763259.33803,-0.0739299610889437
2022-09-29,4290.SE,,1.12044818056509,249760510.910058,0.0112044818056509
2022-10-06,4290.SE,,4.84764542923635,261868014.901543,0.0484764542923635
2022-10-13,4290.SE,,4.09511228625301,272700652.202848,0.0409511228625301
2022-10-20,4290.SE,,-3.4609e-10,272736954.206602,-3.4609e-12
2022-10-27,4290.SE,,-0.761421320058753,270732356.857523,-0.00761421320058753
2022-11-03,4290.SE,,-1.40664961571164,266675535.452973,-0.0140664961571164
2022-11-10,4290.SE,,-0.648508430613981,264910880.553338,-0.00648508430613981
2022-11-17,4290.SE,,-0.52219321075162,263597658.328898,-0.005221932107516199
2022-11-24,4290.SE,,-4.19947506643507,252574987.357943,-0.041994750664350704
2022-12-01,4290.SE,,-1.23287671206073,249348230.912476,-0.0123287671206073
2022-12-08,4290.SE,,-1.66435506137518,245152538.766391,-0.0166435506137518
2022-12-15,4290.SE,,-2.39774330015027,239255319.148936,-0.0239774330015027
2022-12-22,4290.SE,,0.433526011642549,240292553.191489,0.00433526011642549
2022-12-29,4290.SE,,-1.00719424403774,237967274.178528,-0.0100719424403774
