Date,Instrument,CF_NAME,1 Week Total Return,Company Market Cap,Return
2024-04-04,ABUK.CA,,3.66143604374702,1744749938.43552,0.0366143604374702
2024-04-08,ABUK.CA,,9.32721712538227,1899455031.15789,0.09327217125382271
2024-04-18,ABUK.CA,,-3.49650349650349,1803426360.39768,-0.0349650349650349
2024-04-24,ABUK.CA,,-8.69565217391305,1661403769.279,-0.0869565217391305
2024-05-02,ABUK.CA,,6.34920634920633,1765045370.35491,0.06349206349206331
2024-05-09,ABUK.CA,,-0.701492537313453,1773021998.97782,-0.007014925373134529
2024-05-16,ABUK.CA,,-2.37486848038477,1749014682.33035,-0.0237486848038477
2024-05-23,ABUK.CA,,0.076982294072359,1741442076.43312,0.00076982294072359
2024-05-30,ABUK.CA,,-4.61538461538462,1657548615.25424,-0.046153846153846205
2024-06-06,ABUK.CA,,-6.90322580645162,1534670597.52212,-0.0690322580645162
2024-06-13,ABUK.CA,,-1.24740124740124,1509167352.91649,-0.012474012474012398
2024-06-13,ABUK.CA,,0.0,1509167352.91649,0.0
2022-06-30,1322.SE,AMAK,0.516795865655717,1368586582.79804,0.00516795865655717
2022-07-06,1322.SE,,-2.69922879200333,1330935826.74019,-0.026992287920033303
2022-07-14,1322.SE,,-6.60501981548496,1243060365.49629,-0.0660501981548496
2022-07-21,1322.SE,,25.6011315410561,1559760479.04191,0.256011315410561
2022-07-28,1322.SE,,0.843671540634028,1537621811.59806,0.00843671540634028
2022-08-04,1322.SE,,4.45714285807621,1606070287.53993,0.0445714285807621
2022-08-11,1322.SE,,0.109409190432186,1607827476.03833,0.00109409190432186
2022-08-18,1322.SE,,0.546448087407514,1616828651.31141,0.00546448087407514
2022-08-25,1322.SE,,-2.173913042162,1581469648.5623,-0.021739130421619998
2022-09-01,1322.SE,,-2.22222222147467,1546120058.56515,-0.0222222222147467
2022-09-08,1322.SE,,-4.54545454465088,1475135034.45706,-0.0454545454465088
2022-09-15,1322.SE,,-0.952380953018117,1461786237.18887,-0.00952380953018117
2022-09-21,1322.SE,,-5.52884615338458,1379130665.95772,-0.055288461533845805
2022-09-29,1322.SE,,1.52671755744647,1401490154.33741,0.015267175574464699
2022-10-06,1322.SE,,-0.250626566519463,1397977647.68493,-0.0025062656651946304
2022-10-13,1322.SE,,-2.63819095424791,1361639824.30453,-0.0263819095424791
2022-10-20,1322.SE,,2.96774193655518,1402236421.72523,0.029677419365551797
2022-10-27,1322.SE,,-1.62907268140298,1379760319.5739,-0.0162907268140298
2022-11-03,1322.SE,,-3.43949044589281,1331062924.03884,-0.0343949044589281
2022-11-10,1322.SE,,-1.45118733561345,1311572226.65602,-0.014511873356134498
2022-11-17,1322.SE,,2.00803212755856,1338265034.59286,0.0200803212755856
2022-11-24,1322.SE,,-3.04131685554425,1287573523.54084,-0.0304131685554425
2022-12-01,1322.SE,,8.45839017861938,1395849960.09577,0.08458390178619381
2022-12-08,1322.SE,,-6.79245283087904,1300795276.21884,-0.06792452830879041
2022-12-15,1322.SE,,-1.21457489889281,1284893617.02127,-0.0121457489889281
2022-12-22,1322.SE,,-2.3224043711797,1255053191.48936,-0.023224043711797
2022-12-29,1322.SE,,0.55944055956596,1262578156.17932,0.005594405595659599
2023-01-05,1322.SE,,1.1126564674184,1276796168.17456,0.011126564674184
2023-01-12,1322.SE,,5.22696010953729,1344356578.00143,0.0522696010953729
2023-01-19,1322.SE,,1.17647058755086,1360063897.76357,0.011764705875508602
2023-01-26,1322.SE,,0.129198966862765,1362655513.22694,0.0012919896686276499
2023-02-02,1322.SE,,-2.96774193601215,1322708738.6403,-0.029677419360121502
2023-02-09,1322.SE,,-3.19148936062773,1280392261.36545,-0.0319148936062773
2023-02-16,1322.SE,,0.137362637495242,1282834746.44056,0.00137362637495242
2023-02-23,1322.SE,,2.19478737928023,1310535995.09581,0.021947873792802303
2023-03-02,1322.SE,,-1.07382550376313,1296048599.82414,-0.0107382550376313
2023-03-09,1322.SE,,-1.3568521032467,1278156632.92488,-0.013568521032467
2023-03-16,1322.SE,,-0.962861072435306,1265209403.87124,-0.009628610724353061
2023-03-23,1322.SE,,0.277777777492338,1268588770.86494,0.00277777777492338
2023-03-30,1322.SE,,3.04709141202137,1308184143.22251,0.0304709141202137
2023-04-06,1322.SE,,2.28494623704341,1338895849.43886,0.0228494623704341
2023-04-13,1322.SE,,-0.525624178268236,1332035832.35576,-0.005256241782682361
2023-04-17,1322.SE,,1.58520475496258,1353403909.22908,0.0158520475496258
2023-04-27,1322.SE,,0.130039011710648,1354947076.54571,0.00130039011710648
2023-05-04,1322.SE,,3.24675324711972,1399088072.95416,0.0324675324711972
2023-05-11,1322.SE,,0.125786164183861,1400922642.06287,0.00125786164183861
2023-05-18,1322.SE,,-1.13065326549999,1385156937.51833,-0.0113065326549999
2023-05-25,1322.SE,,-1.01651842399779,1371076562.04165,-0.0101651842399779
2023-06-01,1322.SE,,-0.128369706221909,1369243486.84035,-0.00128369706221909
2023-06-08,1322.SE,,0.896434443992877,1363890888.7289,0.00896434443992877
2023-06-15,1322.SE,,0.774193548789737,1374413395.90443,0.00774193548789737
2023-06-22,1322.SE,,-0.512163892858986,1367191873.95025,-0.00512163892858986
2023-06-22,1322.SE,,0.0,1367191873.95025,0.0
2023-07-06,1322.SE,,6.17760617766632,1451458122.30101,0.0617760617766632
2023-07-13,1322.SE,,-0.242424240814076,1447823653.27718,-0.00242424240814076
2023-07-20,1322.SE,,-1.45808019384457,1426941430.51371,-0.0145808019384457
2023-07-27,1322.SE,,2.58939580761006,1463890592.09298,0.0258939580761006
2023-08-03,1322.SE,,-6.74419675428007,1366182904.70601,-0.0674419675428007
2023-08-10,1322.SE,,-3.69068541215247,1314919483.84344,-0.0369068541215247
2023-08-17,1322.SE,,-0.729927006894693,1305530371.71351,-0.007299270068946931
2023-08-24,1322.SE,,-1.1029411759613,1290718131.89742,-0.011029411759612999
2023-08-31,1322.SE,,5.53779e-10,1291027862.95161,5.53779e-12
2023-09-07,1322.SE,,-0.929368029598909,1278961260.56469,-0.00929368029598909
2023-09-14,1322.SE,,-0.562851782646556,1271830422.61032,-0.00562851782646556
2023-09-21,1322.SE,,-1.69811320719055,1250199968.00512,-0.016981132071905502
2023-09-28,1322.SE,,6.04183e-10,1250299976.00192,6.04183e-12
2023-10-05,1322.SE,,0.767754319543012,1259832022.39701,0.00767754319543012
2023-10-12,1322.SE,,-1.33333333247856,1243597951.34443,-0.013333333324785599
2023-10-19,1322.SE,,-0.193050192756194,1240535352.45814,-0.00193050192756194
2023-10-26,1322.SE,,-3.09477756288651,1201919232.30708,-0.0309477756288651
2023-11-02,1322.SE,,5.18962075805522,1264327984.21922,0.0518962075805522
2023-11-09,1322.SE,,-4.93358633735851,1202143542.71089,-0.0493358633735851
2023-11-16,1322.SE,,0.598802395219744,1210374639.76945,0.00598802395219744
2023-11-23,1322.SE,,-0.595238095902073,1202239701.37315,-0.00595238095902073
2023-11-30,1322.SE,,1.39720558883898,1218745001.86597,0.0139720558883898
2023-12-07,1322.SE,,0.590551181063836,1226203807.39082,0.00590551181063836
2023-12-14,1322.SE,,-1.5655577293565,1206813819.57774,-0.015655577293565
2023-12-21,1322.SE,,0.99403578392363,1218842472.87462,0.0099403578392363
2023-12-28,1322.SE,,5.90551181071175,1291268867.67294,0.0590551181071175
2024-01-04,1322.SE,,1.48698884784908,1310330115.72716,0.0148698884784908
2024-01-11,1322.SE,,-0.274725274039189,1291165568.91816,-0.00274725274039189
2024-01-18,1322.SE,,-1.48698884875065,1271830422.61032,-0.0148698884875065
2024-01-25,1322.SE,,5.28301886920035,1339200000.0,0.0528301886920035
