Date,Instrument,CF_NAME,1 Week Total Return,Company Market Cap,Return
2024-05-09,QEWC.QA,,-0.464190981432355,4529766803.84088,-0.00464190981432355
2024-05-16,QEWC.QA,,-0.532978014656882,4506860592.75521,-0.00532978014656882
2024-05-23,QEWC.QA,,-1.00468854655058,4461580680.5708,-0.010046885465505799
2024-05-30,QEWC.QA,,1.0148849797023,4506613248.44959,0.010148849797023001
2024-06-06,QEWC.QA,,1.13864701942394,4558177826.56421,0.0113864701942394
2024-06-13,QEWC.QA,,-0.596026490066215,4529766803.84088,-0.00596026490066215
2024-06-20,QEWC.QA,,-0.399733510992684,4511659807.9561,-0.00399733510992684
,2083.SE,MARAFIQ,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
,2083.SE,,0.0,0.0,0.0
2022-11-24,2083.SE,,0.0,3167167913.12911,0.0
2022-12-01,2083.SE,,2.4159663860932,3242218675.17956,0.024159663860932
2022-12-08,2083.SE,,-1.94871794899375,3178445088.70388,-0.0194871794899375
2022-12-15,2083.SE,,1.67364016691995,3231382978.7234,0.0167364016691995
2022-12-22,2083.SE,,-2.46913580289564,3151595744.68085,-0.0246913580289564
2022-12-29,2083.SE,,-1.054852321288,3119595583.34441,-0.01054852321288
2023-01-05,2083.SE,,0.426439231580744,3133315593.40074,0.00426439231580744
2023-01-12,2083.SE,,2.33545647564717,3208456479.48451,0.0233545647564717
2023-01-19,2083.SE,,-0.518672199952686,3191560170.39403,-0.00518672199952686
2023-01-26,2083.SE,,-1.04275286770702,3160215254.28244,-0.010427528677070199
2023-02-02,2083.SE,,-0.526870389988665,3144737894.09162,-0.00526870389988665
2023-02-09,2083.SE,,1.2711864395258,3184458775.24916,0.012711864395258
2023-02-16,2083.SE,,11.7154811703491,3559430491.12142,0.11715481170349101
2023-02-23,2083.SE,,2.05992509404593,3631493376.68914,0.0205992509404593
2023-03-02,2083.SE,,-6.42201834777233,3397191654.89861,-0.06422018347772329
2023-03-09,2083.SE,,2.15686274442899,3396377197.65583,0.0215686274442899
2023-03-16,2083.SE,,-5.09803921630547,3221598019.11659,-0.0509803921630547
2023-03-23,2083.SE,,2.27272727309151,3294465298.29885,0.0227272727309151
2023-03-30,2083.SE,,8.68686868725024,3583226768.96845,0.08686868687250239
2023-04-06,2083.SE,,7.80669144988442,3865326686.74859,0.0780669144988442
2023-04-13,2083.SE,,2.24137931034043,3952490135.43777,0.0224137931034043
2023-04-17,2083.SE,,-1.68634064076411,3886563024.986,-0.0168634064076411
2023-04-27,2083.SE,,2.74442538577171,3992588050.23062,0.027444253857717097
2023-05-04,2083.SE,,-1.33555926694183,3939684825.21398,-0.0133555926694183
2023-05-11,2083.SE,,6.59898477077878,4199888002.98658,0.0659898477077878
2023-05-18,2083.SE,,-1.74603174569082,4129199242.20188,-0.017460317456908202
2023-05-25,2083.SE,,-1.29240710826662,4073116100.47464,-0.012924071082666199
2023-06-01,2083.SE,,-0.654664483583145,4046558758.43311,-0.00654664483583145
2023-06-08,2083.SE,,12.0263591423,4533333333.33333,0.120263591423
2023-06-15,2083.SE,,0.588235294599637,4563042028.01868,0.005882352945996369
2023-06-22,2083.SE,,2.63157894763704,4678253452.04457,0.0263157894763704
2023-06-22,2083.SE,,0.0,4678253452.04457,0.0
2023-07-06,2083.SE,,16.8091168086768,5464626539.42528,0.16809116808676802
2023-07-13,2083.SE,,7.92682926848796,5897326545.29946,0.0792682926848796
2023-07-20,2083.SE,,-5.08474576347873,5598357815.04092,-0.0508474576347873
2023-07-27,2083.SE,,-6.1904761902134,5251792807.44315,-0.061904761902134
2023-08-03,2083.SE,,-3.80710659842429,5055490342.54615,-0.0380710659842429
2023-08-10,2083.SE,,1.0554089711404,5105577476.80494,0.010554089711404
2023-08-17,2083.SE,,-3.4437086089912,4859611231.10151,-0.034437086089912
2023-08-24,2083.SE,,0.548696845683616,4885624400.12797,0.00548696845683616
2023-08-31,2083.SE,,-3.00136425661502,4738483685.22073,-0.0300136425661502
2023-09-07,2083.SE,,-5.62587904491924,4472379225.76517,-0.0562587904491924
2023-09-14,2083.SE,,-2.38450074519411,4366084522.06372,-0.0238450074519411
2023-09-21,2083.SE,,-6.87022900824349,4066016104.09001,-0.06870229008243489
2023-09-28,2083.SE,,2.62295081976451,4172220741.1357,0.0262295081976451
2023-10-05,2083.SE,,-7.6677316297036,3852819624.05013,-0.076677316297036
2023-10-12,2083.SE,,-4.32525951482831,3687846777.63551,-0.0432525951482831
2023-10-19,2083.SE,,-3.25497287633306,3565905940.06612,-0.0325497287633306
2023-10-26,2083.SE,,-2.80373831898245,3465280554.44489,-0.0280373831898245
2023-11-02,2083.SE,,3.6538461545397,3591992322.86613,0.036538461545397
2023-11-09,2083.SE,,1.11317254298784,3632267868.09203,0.0111317254298784
2023-11-16,2083.SE,,1.83486238483412,3702270726.04531,0.018348623848341197
2023-11-23,2083.SE,,6.3063063076463,3932808958.80549,0.06306306307646299
2023-11-30,2083.SE,,3.15059e-10,3932075069.31115,3.15059e-12
2023-12-07,2083.SE,,-1.86440677955053,3859382498.80019,-0.0186440677955053
2023-12-14,2083.SE,,4.66321243545549,4039030632.64816,0.0466321243545549
2023-12-21,2083.SE,,-2.47524752518629,3943680768.71747,-0.0247524752518629
2023-12-28,2083.SE,,6.09137055865503,4180000000.0,0.0609137055865503
2024-01-04,2083.SE,,3.98724082934838,4346434856.80764,0.0398724082934838
2024-01-11,2083.SE,,-4.44785276082575,4153222580.73118,-0.044478527608257504
2024-01-18,2083.SE,,-0.160513643703319,4146113851.48647,-0.00160513643703319
2024-01-25,2083.SE,,3.53697749181201,4293333333.33333,0.0353697749181201
2024-02-01,2083.SE,,-2.48447204898123,4186666666.66667,-0.0248447204898123
2024-02-08,2083.SE,,7.16560509598667,4486547025.41265,0.0716560509598667
2024-02-15,2083.SE,,9.21248142633633,4899738680.6037,0.0921248142633633
2024-02-21,2083.SE,,-1.36054421768708,4839398713.05369,-0.013605442176870798
2024-02-29,2083.SE,,4.68965517241382,5059730147.72545,0.0468965517241382
2024-03-07,2083.SE,,-2.50329380764165,4932675643.24757,-0.025032938076416503
2024-03-14,2083.SE,,3.64864864864864,5113060636.76604,0.0364864864864864
2024-03-21,2083.SE,,-2.88378075394385,4893072369.47363,-0.028837807539438497
2024-03-28,2083.SE,,-5.5858310626703,4619260918.25308,-0.055858310626702996
2024-04-04,2083.SE,,-2.45310245310246,4505705449.50411,-0.024531024531024598
2024-04-04,2083.SE,,0.0,4505705449.50411,0.0
2024-04-18,2083.SE,,-2.36686390532542,4398709711.81787,-0.023668639053254198
2024-04-25,2083.SE,,-1.51515151515151,4332755632.58232,-0.0151515151515151
2024-05-02,2083.SE,,-2.30769230769233,4232768964.13811,-0.0230769230769233
2024-05-09,2083.SE,,4.72440944881887,4432860494.88055,0.0472440944881887
2024-05-16,2083.SE,,-4.66165413533833,4226328560.38184,-0.046616541353383306
2024-05-23,2083.SE,,-2.36593059936909,4126226535.83618,-0.0236593059936909
2024-05-30,2083.SE,,-5.16962843295637,3912811625.11665,-0.0516962843295637
