Date,Instrument,CF_NAME,1 Week Total Return,Company Market Cap,Return
2022-07-01,EMAR.DU,EMAAR PROPERTI,0.970873786901172,11581615799.8148,0.00970873786901172
2022-07-07,EMAR.DU,,-1.15384615345641,11447670066.5668,-0.0115384615345641
2022-07-15,EMAR.DU,,0.583657587287045,11514485261.5078,0.00583657587287045
2022-07-22,EMAR.DU,,3.86847195349316,11959919894.4482,0.0386847195349316
2022-07-29,EMAR.DU,,2.42085661031108,12249452405.8594,0.0242085661031108
2022-08-05,EMAR.DU,,-1.6363636371071,12049006821.0362,-0.016363636371071
2022-08-12,EMAR.DU,,3.69685767164325,12493761095.5974,0.0369685767164325
2022-08-18,EMAR.DU,,5.34759358365173,13162593403.3871,0.0534759358365173
2022-08-26,EMAR.DU,,3.2148900179326,13585756304.6804,0.032148900179326
2022-09-02,EMAR.DU,,0.983606557748851,13719386694.5625,0.00983606557748851
2022-09-09,EMAR.DU,,-1.62337662397747,13496669378.0924,-0.0162337662397747
2022-09-16,EMAR.DU,,6.43564356446784,14365266912.3261,0.0643564356446784
2022-09-23,EMAR.DU,,-3.56589147251068,13853394283.6246,-0.0356589147251068
2022-09-30,EMAR.DU,,-6.91318328004397,12895332623.6229,-0.0691318328004397
2022-10-07,EMAR.DU,,3.10880829053126,13296223793.2692,0.031088082905312602
2022-10-14,EMAR.DU,,2.17755443744079,13585756304.6804,0.0217755443744079
2022-10-21,EMAR.DU,,2.29508196729593,13897560547.7387,0.0229508196729593
2022-10-28,EMAR.DU,,-2.24358974304658,13586126226.7058,-0.022435897430465798
2022-11-04,EMAR.DU,,-0.163934426443557,13563115277.5484,-0.0016393442644355698
2022-11-11,EMAR.DU,,4.59770115060256,14187479354.7731,0.045977011506025595
2022-11-18,EMAR.DU,,-3.13971742461246,13741658426.2096,-0.0313971742461246
2022-11-25,EMAR.DU,,-4.37601296564268,13140679465.1745,-0.0437601296564268
2022-11-30,EMAR.DU,,3.05084745792961,13541212841.3864,0.030508474579296098
2022-12-09,EMAR.DU,,0.822368420914676,13652943240.9355,0.00822368420914676
2022-12-16,EMAR.DU,,-4.73083197357824,13007753804.2914,-0.047308319735782395
2022-12-23,EMAR.DU,,1.02739725947609,14200212424.872,0.010273972594760901
2022-12-30,EMAR.DU,,-0.677966101884042,14105092049.5465,-0.006779661018840421
2023-01-06,EMAR.DU,,-1.53583617632642,13887704552.6591,-0.015358361763264201
2023-01-13,EMAR.DU,,1.3864818015797,14078338220.6082,0.013864818015797
2023-01-20,EMAR.DU,,0.683760683208168,14174986307.2426,0.00683760683208168
2023-01-27,EMAR.DU,,-2.88624787813384,13766985605.1301,-0.028862478781338397
2023-02-03,EMAR.DU,,-3.32167832118386,13308603442.9629,-0.0332167832118386
2023-02-10,EMAR.DU,,3.97830018017353,13837682866.4098,0.0397830018017353
2023-02-17,EMAR.DU,,-0.347826086945902,13789551795.5701,-0.00347826086945902
2023-02-24,EMAR.DU,,-5.93368237331649,12972029974.9795,-0.0593368237331649
2023-03-03,EMAR.DU,,5.38033395186843,13669596303.0794,0.053803339518684296
2023-03-10,EMAR.DU,,-3.34507042276853,13213058208.5799,-0.0334507042276853
2023-03-17,EMAR.DU,,-3.46083788742044,12756123025.7324,-0.0346083788742044
2023-03-24,EMAR.DU,,2.45283018934115,13069720843.1103,0.0245283018934115
2023-03-31,EMAR.DU,,3.13075506422829,13478167725.3022,0.0313075506422829
2023-04-07,EMAR.DU,,1.07142857100051,13623318595.2126,0.0107142857100051
2023-04-14,EMAR.DU,,6.36042402720753,14491397922.267,0.0636042402720753
2023-04-19,EMAR.DU,,-0.332225912753614,14442467073.5294,-0.0033222591275361402
2023-04-28,EMAR.DU,,3.05698005710318,14274749116.1201,0.030569800571031803
2023-05-05,EMAR.DU,,1.18043844914604,14442467073.5294,0.0118043844914604
2023-05-12,EMAR.DU,,0.499999999595291,14515470011.8388,0.00499999999595291
2023-05-19,EMAR.DU,,-1.32669983464582,14322893295.2639,-0.013266998346458201
2023-05-26,EMAR.DU,,-1.00840336106742,14178846913.0402,-0.0100840336106742
2023-06-02,EMAR.DU,,3.56536502575515,14681575557.9185,0.035653650257551496
2023-06-09,EMAR.DU,,-0.819672131432048,14560441808.6505,-0.00819672131432048
2023-06-16,EMAR.DU,,8.92561983512103,15860915233.8825,0.08925619835121029
2023-06-23,EMAR.DU,,-4.219e-12,15860915233.8824,-4.2189999999999995e-14
2023-06-26,EMAR.DU,,-2.731411229,15426848263.3802,-0.027314112289999998
2023-07-07,EMAR.DU,,7.33229329259812,16558891776.7999,0.0733229329259812
2023-07-14,EMAR.DU,,-0.436046511790911,16485789485.8274,-0.0043604651179091096
2023-07-20,EMAR.DU,,-2.77372262792067,16028519412.4979,-0.0277372262792067
2023-07-28,EMAR.DU,,0.900900901855239,16174241697.3776,0.009009009018552389
2023-08-04,EMAR.DU,,5.20833333191422,17016186753.1941,0.0520833333191422
2023-08-11,EMAR.DU,,-2.40452616645932,16606123715.651,-0.024045261664593198
2023-08-18,EMAR.DU,,-1.73913043469942,16318210210.2767,-0.0173913043469942
2023-08-25,EMAR.DU,,1.76991150406733,16605219439.6917,0.0176991150406733
2023-09-01,EMAR.DU,,2.60869565242188,17039326943.0158,0.0260869565242188
2023-09-08,EMAR.DU,,-1.12994350284803,16846792175.2982,-0.0112994350284803
2023-09-15,EMAR.DU,,0.714285714804386,16967126405.1217,0.00714285714804386
2023-09-22,EMAR.DU,,9.78723404113526,18627738776.6868,0.0978723404113526
