Date,Instrument,CF_NAME,1 Week Total Return,Company Market Cap,Return
2023-09-21,FWRY.CA,,-3.23741007167767,594071152.43825,-0.0323741007167767
2023-09-27,FWRY.CA,,-3.90334572449699,570882501.506645,-0.0390334572449699
2023-10-04,FWRY.CA,,-9.67117988435619,517348408.113171,-0.0967117988435619
2023-10-12,FWRY.CA,,-3.64025695889471,496899662.820097,-0.036402569588947095
2023-10-19,FWRY.CA,,11.1111111113975,552110736.466775,0.11111111111397501
2023-10-26,FWRY.CA,,9.1999999999536,602904924.221718,0.09199999999953601
2023-11-02,FWRY.CA,,-2.74725274689336,586341602.127715,-0.0274725274689336
2023-11-09,FWRY.CA,,-2.07156308844011,574195165.925446,-0.020715630884401103
2023-11-16,FWRY.CA,,-2.88461538368041,556729526.932039,-0.028846153836804098
2023-11-23,FWRY.CA,,5.34653465283517,587445823.600648,0.0534653465283517
2023-11-30,FWRY.CA,,-3.25706e-10,585549667.626713,-3.2570600000000003e-12
2023-12-07,FWRY.CA,,8.83458646584294,639344232.828525,0.08834586465842939
2023-12-14,FWRY.CA,,2.41796200280857,653743781.130097,0.0241796200280857
2023-12-21,FWRY.CA,,-2.19224283379305,640448454.301458,-0.0219224283379305
2023-12-28,FWRY.CA,,-5.17241379240457,606339088.737864,-0.051724137924045704
2024-01-04,FWRY.CA,,1.99999999982947,621482777.198049,0.0199999999982947
2024-01-11,FWRY.CA,,1.60427807443719,629406239.572123,0.0160427807443719
2024-01-18,FWRY.CA,,-1.57894736935086,619468246.315721,-0.0157894736935086
2024-01-24,FWRY.CA,,-3.03030302977101,600696481.275851,-0.0303030302977101
2024-02-01,FWRY.CA,,-2.94117646989044,583028937.708914,-0.0294117646989044
2024-02-08,FWRY.CA,,3.78787878728848,605113367.167585,0.037878787872884796
2024-02-15,FWRY.CA,,6.75182481764187,645969561.666126,0.0675182481764187
2024-02-22,FWRY.CA,,-2.39316239316238,630510461.045057,-0.0239316239316238
2024-02-29,FWRY.CA,,29.5971978984238,817123889.970827,0.295971978984238
2024-03-07,FWRY.CA,,-5.40540540540541,483684841.947262,-0.0540540540540541
2024-03-14,FWRY.CA,,15.1428571428571,575006855.427016,0.151428571428571
2024-03-21,FWRY.CA,,2.23325062034738,602355183.059227,0.022332506203473802
2024-03-28,FWRY.CA,,-8.61650485436892,541734319.478775,-0.0861650485436892
2024-04-04,FWRY.CA,,1.99203187250996,553109905.156871,0.019920318725099598
2024-04-08,FWRY.CA,,-2.47395833333333,537154928.369684,-0.0247395833333333
2024-04-18,FWRY.CA,,-5.20694259012017,500959300.588235,-0.0520694259012017
2024-04-24,FWRY.CA,,-14.0845070422535,434269420.865204,-0.140845070422535
2024-05-02,FWRY.CA,,-2.78688524590164,421726155.25929,-0.0278688524590164
2024-05-09,FWRY.CA,,2.36087689713322,436696855.144245,0.023608768971332197
2024-05-16,FWRY.CA,,2.14168039538716,450713702.791293,0.021416803953871598
2024-05-23,FWRY.CA,,-0.806451612903225,444800805.745223,-0.00806451612903225
2024-05-30,FWRY.CA,,-6.17886178861791,415992362.283175,-0.0617886178861791
2024-06-06,FWRY.CA,,-0.346620450606594,412716153.666245,-0.00346620450606594
2024-06-13,FWRY.CA,,-1.7391304347826,404006220.163728,-0.017391304347826
2024-06-13,FWRY.CA,,0.0,404006220.163728,0.0
2022-06-30,4080.SE,SINAD HOLDING,6.49717514035486,507994468.434659,0.06497175140354859
2022-07-06,4080.SE,,-3.1830238720268,491562849.143557,-0.031830238720268
2022-07-14,4080.SE,,-3.56164383511853,474067759.901966,-0.0356164383511853
2022-07-21,4080.SE,,6.81818181719835,505891920.308715,0.0681818181719835
2022-07-28,4080.SE,,-0.930851063647331,501409672.000639,-0.009308510636473309
2022-08-04,4080.SE,,9.26174496626224,547819785.122471,0.0926174496626224
2022-08-11,4080.SE,,5.40540540461385,577431665.399361,0.0540540540461385
2022-08-18,4080.SE,,-3.49650349676133,557315937.116229,-0.0349650349676133
2022-08-25,4080.SE,,-3.74396135260144,536378831.379126,-0.0374396135260144
2022-09-01,4080.SE,,-3.8895859470182,515447299.20937,-0.038895859470182
2022-09-08,4080.SE,,-5.74412532574933,485606672.474256,-0.0574412532574933
2022-09-15,4080.SE,,2.63157894704493,498624606.676427,0.026315789470449297
2022-09-21,4080.SE,,-6.88259109345324,463689131.516682,-0.0688259109345324
2022-09-29,4080.SE,,-2.02898550674657,454704039.191059,-0.020289855067465702
