Date,Instrument,CF_NAME,1 Week Total Return,Company Market Cap,Return
2022-07-21,9526.SE,,0.35172565416246,2549305692.34863,0.0035172565416246
2022-07-28,9526.SE,,1.84008762275114,2597390284.20043,0.0184008762275114
2022-08-04,9526.SE,,4.75371047446858,2720717817.35889,0.047537104744685796
2022-08-11,9526.SE,,2.77207392132568,2796138126.46432,0.0277207392132568
2022-08-18,9526.SE,,1.05894105872646,2826123795.71295,0.0105894105872646
2022-08-25,9526.SE,,2.80743376877279,2905078572.94994,0.0280743376877279
2022-09-01,9526.SE,,-2.24565e-10,2904691899.37441,-2.24565e-12
2022-09-08,9526.SE,,-8.76923076870533,2648703585.77016,-0.08769230768705331
2022-09-15,9526.SE,,5.39629005101723,2792972980.16771,0.0539629005101723
2022-09-21,9526.SE,,-1.7399999991794,2740727270.45061,-0.017399999991794
2022-09-29,9526.SE,,-7.49033177252171,2537799075.83821,-0.0749033177252171
2022-10-06,9526.SE,,0.110011001238552,2540590934.00745,0.00110011001238552
2022-10-13,9526.SE,,-5.27472527446092,2407542708.90456,-0.0527472527446092
2022-10-20,9526.SE,,-1.97215777234637,2360376340.52183,-0.0197215777234637
2022-10-27,9526.SE,,-3.1952662718137,2285564541.67776,-0.031952662718137
2022-11-03,9526.SE,,-2.32273838636528,2230397923.90581,-0.0232273838636528
2022-11-10,9526.SE,,-12.5907384231768,1949315034.63687,-0.125907384231768
2022-11-17,9526.SE,,-2.20504009133634,1906839129.59021,-0.0220504009133634
2022-11-24,9526.SE,,-5.53440702820086,1801642481.46275,-0.0553440702820086
2022-12-01,9526.SE,,-6.38561686254728,1685833735.56797,-0.06385616862547279
2022-12-08,9526.SE,,-0.662251656860058,1674357475.33047,-0.006622516568600581
2022-12-15,9526.SE,,-5.66666666707244,1579351196.27659,-0.056666666670724404
2022-12-22,9526.SE,,0.494699646174457,1587164241.06383,0.00494699646174457
2022-12-29,9526.SE,,22.8902953585667,1951249247.57216,0.228902953585667
2023-01-05,9526.SE,,-3.03290414955074,1892321467.11016,-0.0303290414955074
2023-01-12,9526.SE,,-0.413101210672118,1885658339.32422,-0.00413101210672118
2023-01-19,9526.SE,,-1.74814814740091,1852546259.21192,-0.0174814814740091
2023-01-26,9526.SE,,-9.04704463208982,1685977986.94621,-0.0904704463208982
2023-02-02,9526.SE,,-1.35941644651475,1663679019.53468,-0.013594164465147501
2023-02-09,9526.SE,,9.24369747829488,1817319178.70276,0.09243697478294881
2023-02-16,9526.SE,,-2.30769230831753,1776327762.22471,-0.0230769230831753
2023-02-23,9526.SE,,-3.93700787466806,1705802348.14361,-0.0393700787466806
2023-03-02,9526.SE,,6.55737704959385,1817077069.62244,0.0655737704959385
2023-03-09,9526.SE,,0.615384615840853,1827820767.71443,0.00615384615840853
2023-03-16,9526.SE,,1.80428134590411,1859858472.64304,0.0180428134590411
2023-03-23,9526.SE,,5.25683388405669,1957419679.57831,0.05256833884056691
2023-03-30,9526.SE,,0.627853881756701,1971126245.63086,0.00627853881756701
2023-04-06,9526.SE,,-1.67328417500762,1939332018.28699,-0.0167328417500762
2023-04-13,9526.SE,,3.11508508714911,2000010436.44022,0.0311508508714911
2023-04-17,9526.SE,,-2.09790209851826,1958417668.86216,-0.020979020985182603
2023-04-27,9526.SE,,8.5714285712162,2125941898.84554,0.08571428571216201
2023-05-04,9526.SE,,-5.89473684106604,2000836601.2319,-0.0589473684106604
2023-05-11,9526.SE,,-2.12527964137526,1958417668.86216,-0.0212527964137526
2023-05-18,9526.SE,,-24.2857142859029,1482881034.16091,-0.24285714285902898
2023-05-25,9526.SE,,-0.943396225180737,1468891590.44241,-0.009433962251807369
2023-06-01,9526.SE,,-0.152380952701581,1466575060.02506,-0.00152380952701581
2023-06-08,9526.SE,,7.21098817293713,1572245763.27227,0.0721098817293713
2023-06-15,9526.SE,,20.1423487551827,1888882622.01365,0.20142348755182699
2023-06-22,9526.SE,,-6.69431279628516,1762199976.00575,-0.0669431279628516
2023-06-22,9526.SE,,0.0,1762199976.00575,0.0
2023-07-06,9526.SE,,-2.38095238036455,1720013553.60665,-0.023809523803645496
2023-07-13,9526.SE,,-0.422764228081263,1712604994.32257,-0.00422764228081263
2023-07-20,9526.SE,,1.27367733593631,1734695481.48543,0.0127367733593631
2023-07-27,9526.SE,,-4.80490164410463,1651345069.7662,-0.048049016441046304
2023-08-03,9526.SE,,1.62601626042118,1679405026.14448,0.0162601626042118
2023-08-10,9526.SE,,-0.933333333669617,1662666018.76932,-0.00933333333669617
2023-08-17,9526.SE,,-0.740242260409674,1650622305.47704,-0.00740242260409674
2023-08-24,9526.SE,,0.169491525561716,1652891073.46591,0.0016949152556171602
2023-08-31,9526.SE,,-1.25211505941369,1632586649.99333,-0.012521150594136901
2023-09-07,9526.SE,,-16.0383824543627,1370673066.36094,-0.160383824543627
2023-09-14,9526.SE,,-9.55102040727874,1239825913.7715,-0.0955102040727874
2023-09-21,9526.SE,,-1.48916967452454,1221330237.77529,-0.0148916967452454
2023-09-28,9526.SE,,3.16078790722367,1260034682.8787,0.0316078790722367
2023-10-05,9526.SE,,-0.088809945930912,1258848513.53153,-0.00088809945930912
2023-10-12,9526.SE,,-4.04444444466678,1208482857.28767,-0.0404444444466678
2023-10-19,9526.SE,,3.75173691547492,1253153392.34297,0.0375173691547492
2023-10-26,9526.SE,,-1.78571428500014,1230546000.26656,-0.0178571428500014
2023-11-02,9526.SE,,1.81818181889497,1252952962.62729,0.018181818188949702
2023-11-09,9526.SE,,-3.43750000010407,1210076244.48118,-0.0343750000010407
