Ticker,Name,Industry,Mkt Cap,Last Price,Avg 3M Volume,1Wk,1Mo,3Mo,YTD,P/B,DY,P/E LTM,P/E NTM,P/E FY1
IGRD,ESTITHMAR HLD,Industrials,1.79425326862395,1.974,1.06085197906434,0.313315926892965,-2.48730964467002,0.470711297071125,-8.3054892587384,1.32946735815455,0.0,18.2535157734702,16.7795943040329,19.4067025031492
3020,YC,Industrials,1.79733727810651,33.35,1.42903627363869,1.67938931297709,4.06250000000001,-2.48901903367494,0.366353763895111,1.45165514961164,3.003003003003,21.9730912114234,15.8829894763495,15.6093993896865
3030,SAUDI CEMENT,Industrials,1.78822165360627,44.7,1.52349755505205,-0.679501698754248,1.41193157126356,-1.8802286661541,-12.419709808372,2.95153690822762,5.13112884834664,18.0841148475326,18.0157311613039,18.7252179258145
1303,ELECT INDUS,Industrials,1.89808891731969,6.34,12.4506671957884,7.65306122448979,13.0357142857142,43.0374531835205,126.643851870261,9.58461268291701,2.3696682464455,29.6015712682379,NaN,NaN
APEX,APEX INVESTMEN,Industrials,1.4222844288449,1.46,0.654800623406799,-2.0,-8.12500000000002,-23.4375,-25.3807106600146,2.6846198472473,0.0,38.4012539184953,NaN,NaN
2081,AWPT,Industrials,1.7631536862306099,191.2,5.32307886623129,4.53539823008851,17.3913043478261,11.1764261176648,36.6734990496085,11.3922760127009,,43.9955399230427,23.5488907240842,27.4281346967744
GULFNAV,GULF NAVIGATIO,Industrials,1.52146547727644,6.63,4.3981992338371905,-0.44776119402985,-7.3611111111111,9.34426229508207,-9.00409276654084,9.94454218512195,0.0,3018.09954751131,NaN,NaN
SWDY,ELSWEDY ELECTR,Industrials,2.11287201914339,47.3,4.96253704729167,1.48936170212766,11.16191710117,42.5658156675762,66.3595586911802,2.32729814047778,1.04821802935011,9.1501663143437,8.81934612518629,8.73473247232472
3050,CEMENT SOUTH,Industrials,1.3414894184125,36.25,0.853481258607668,-3.2301480484522,-5.39473684210523,-6.98775732949342,-14.0921001898013,1.50313854312192,2.78164116828929,24.1234692165744,24.9809733795448,26.4274819483971
3040,QASSIM  CEMENT,Industrials,1.67379689748921,56.7,1.56501938631955,-3.72881355932204,1.06761565836302,-2.2375215146299,-9.84126983918112,3.20496990018513,4.57746478873239,31.7019127192762,19.7174907814652,20.574772989355
ASM,AL SEER MARINE,Industrials,1.1273281777584099,4.12,1.02811844029013,1.47058823529409,-8.00000000000003,-26.8551236749117,-44.8735019967635,0.701435978379507,0.0,,NaN,NaN
3060,YANBU CEMENT,Industrials,1.15864385095154,27.5,1.55842677817762,-1.07526881720429,-3.8327526132404,-3.8705600386735,-17.8225832554768,1.60387451808264,2.71739130434783,34.1706800708175,24.3829920060624,27.5933786485406
TGC,TGCC,Industrials,1.00432834354468,315.0,0.408166083015413,0.318471337579607,1.0587102983638,33.4745762711864,69.3548387101419,6.74244865306847,2.38095238095238,27.3669596524135,NaN,NaN
ARMX,ARAMEX,Industrials,0.988718004574665,2.49,1.07123867598665,-4.61538461538464,-8.14814814814818,1.63934426229497,8.29694323129426,1.46283712328531,0.0,23.7003058103976,17.8827935138759,20.4131899693627
EFIH,E-FINANCE,Industrials,0.9739853323803019,26.23,0.84613054662037,3.96080032666395,0.712025316455711,-1.26014853356931,46.7556306683688,8.44617035842711,1.43389239866457,31.7940008491721,24.3684178743961,28.3385533707865
2190,SISCO HOLDING,Industrials,0.8123460738845361,37.15,4.04210245161195,9.8529411764706,13.3535660091046,8.57558139534871,23.0759033393654,2.03869002566835,2.14190093708166,99.7729397622546,39.3115974662767,46.6825219912035
CABLE,GULF CABLE IND,Industrials,0.993542937992107,1434.0,1.65501659479808,-3.20213475650433,21.4225941422595,12.321047490277,16.6938516274321,1.15127609018791,4.47966919365954,15.8891809023215,NaN,NaN
1831,MAHARAH HUMAN,Industrials,0.744442667519591,5.94,8.8055834821627,-0.169779286926985,-1.67224080267556,-19.2627553835866,-25.1530197714569,4.54524458579362,2.97619047619048,23.9238343233786,1.02495538837647,1.15257238281158
3010,ARAB CEMENT CO,Industrials,0.751639213177675,28.5,0.781656466302368,-2.08333333333334,-6.31229235880398,-10.5501309835675,-16.1326336920131,1.07622702283929,5.31914893617021,19.4968162113953,16.5880090010658,16.9879518072289
2040,SAUDI CERAMICS,Industrials,0.7420438189668961,29.5,4.494114421638749,-0.286532951289398,1.01596516690856,3.88059701492529,26.3157894751179,1.83086684727054,2.8735632183908,,33.9778775164507,44.3865719018515
2320,AL BABTAIN,Industrials,0.66217274556213,38.0,7.6656057340027,4.29530201342283,1.52671755725193,10.3734439834025,45.0909090903742,2.51694805469117,2.57400257400257,11.8359239332436,12.9243171283899,14.6005913424104
3080,CEMENT EAST,Industrials,0.73580681272989,32.3,0.760974408014572,-2.43161094224923,-3.60360360360359,-9.19377652050916,-13.4492056145504,1.16392809499695,4.98442367601246,13.1508330909374,13.5432084610181,13.7764567992545
1302,BAWAN,Industrials,0.699664161202623,44.35,1.96592485005998,4.54002389486261,-1.01809954751139,-5.23857284529398,-2.32923078639564,2.92290219134153,3.42857142857143,19.8954070031833,19.4371880877279,20.8255586654227
3003,CITY CEMENT CO,Industrials,0.705261474492244,19.32,0.725817218890222,1.61290322580643,-1.35699373695196,-4.44893832153685,-6.87331878325246,1.50209856112071,4.23280423280423,27.5610645278892,24.6986381917821,27.1862708154148
RAKCEC,RAK CERAMICS,Industrials,0.6494089693933119,2.44,0.192109636613999,-3.99999999999999,-4.3824701195219,-9.79883192731995,-6.75834311799146,1.08879873408739,8.33333333333333,8.66801502455938,7.74193548387097,8.27586206896552
ALAFCO,AVIATION LS &F,Industrials,0.69251067055677,223.0,0.9705024376650041,2.76497695852533,6.19047619047621,6.69856459330147,23.888888889403,0.984398343490666,0.0,,NaN,NaN
